,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31,svd_32,svd_33,svd_34,svd_35,svd_36,svd_37,svd_38,svd_39,svd_40,svd_41,svd_42,svd_43,svd_44,svd_45,svd_46,svd_47,svd_48,svd_49,word_count,uniqueword_count,char_count,word_density,stopword_count,punct_count,upperword_count,firstword_count,adj,adv,noun,pron,verb,label
10,0.0224504163629553,0.009380562894193334,0.08542335189054112,0.0599773508186404,-0.06756990692304847,0.011122852329511422,-0.032032909191943605,-0.047434696949429686,-0.017624052666697476,-0.03913058567675185,-0.009005660062320954,-0.0028283715766494904,0.005399687466700571,-0.013601356762490796,0.019615085102961147,0.007639787733095579,-0.00595658933186845,0.0381235309106278,0.004811114945380586,0.0037589161427704415,0.004937910834534745,-0.009417559994826694,-0.050239509120937866,-0.023253336012560962,0.021220505469778175,-0.04848855989364627,0.060156082954773336,0.020484189439673478,0.03691690335153829,0.03610055137022707,-0.05602111329680594,-0.00497073881855538,-0.001512652869191984,-0.06223196736953473,-0.02328266244655144,-0.0439411401176234,0.022331733962546917,0.005486521860728859,0.10901591667788678,-0.011646376529155273,-0.00607797671845167,0.06718733052109549,0.005703691574688782,0.01532190221914497,-0.09449796524505329,-0.06739524311821332,-0.04025723664746076,0.07758781247373811,0.07788655593249234,-0.00020853937163676307,197,130,1208,6.101010101010101,82,17,5,24,20,11,55,14,32,company
11,0.015411785071368353,0.013457571642225462,0.12811564352441193,-0.04543048614522488,0.01634647275156808,-0.03380396676967835,-0.0010245467255474855,-0.004864659679192363,0.021451152270208215,0.015939150093220316,-0.0060003488958977535,-0.002720478712243085,-0.002186420861467165,-0.014232780794341138,-0.013854526626586053,-0.011545627358555193,-0.01619540416378723,0.0038107815835437347,-0.0017670992982147889,-0.020309858743640538,-0.004569492759888199,-0.007046988369576205,0.008640598073852772,0.0017112531505096157,-0.011249563986012519,0.02391503928903497,0.036974129460367613,-0.03313912793167059,0.00273273120509003,0.005289603506747577,0.015630512053314505,-0.014869706198292833,0.02222281815194148,-0.000968108215886308,-0.005024639010868256,0.016247107574671318,-0.004042395244813644,-0.015229298975194358,-0.010317208487095804,0.005586070580327162,-0.0013025409797832281,0.031757639564903635,0.0051323094089737184,0.0011740443912045334,0.006714661777792119,0.005578367148764116,0.005061224449781775,0.012820513637331698,0.0033683626007780174,0.01526539156615353,162,124,1322,8.110429447852761,40,35,2,19,26,2,75,1,18,profile
12,0.015702948887961997,0.010178157575697839,0.08953801981904323,0.03477749956470426,-0.045473029640129614,-0.0023722989777572733,-0.011501726021817116,0.005446202067966871,0.05355868381965187,0.004346997273270255,-0.03006797741872676,-0.014972547181481931,-0.007052716602455794,-0.011504629160320395,-0.01385051333861545,-0.01615751767926567,-0.009012797612909566,0.002289806839582414,0.0040747148140340824,-0.010377012428525475,0.021004867831993984,-0.0045456763777507354,0.001357329325644393,-0.0011485807662538863,-0.01640112431809066,-0.002411666080257503,-0.015968547704301627,0.007309537493062406,7.53114956676248e-05,0.006588192369924335,-0.012687900469542187,-0.010627773439536492,0.008302243171696276,-0.002860241648271519,0.005412646395163737,-0.0024886680063627765,-0.0008470357549953507,-0.008593644514396433,0.004550630294786244,0.008179909326686935,-0.01623765329070809,0.01881243503365296,0.016781367049964992,0.0012881895198818157,0.017400082167572672,0.001010744460776751,-0.011741653810807676,-0.0010856471784232123,-0.01948299975293909,0.021547799609417436,163,115,1106,6.7439024390243905,53,17,0,16,17,7,61,9,23,tasks
13,0.006157643460185036,0.008221980907083514,0.0736701069661232,0.027516191662102455,6.415838724274414e-05,-0.006074847626355941,0.0004040335921937728,-0.003076934630775492,0.03584089727124437,-0.007578850000091425,-0.019239824641860883,-0.03233284968702463,-0.003571683108570761,-0.00546930744410652,-0.001887600657693528,-0.03573851033156752,-0.018379872673912247,0.011118286258655826,-0.004390425572148662,-0.01400715414523635,0.014701332857436755,-0.001013797162003106,0.007026516091315005,0.008925757346984607,-0.03318827093346257,-0.012864004985123016,-0.01150907654067355,0.04191076722985451,-0.023099428168919765,-0.00767764264592565,-0.004547851684163142,0.026103057664113204,-0.00773239678208257,-0.004539647596756076,-0.006363636380656526,0.0022706803852539583,-0.0005432342983781086,-0.00817660083787993,-0.0016418537634536197,-0.009588163701926708,-0.03271063670421902,0.007640409415674133,-0.0035022304863481105,0.017049666131198873,-0.0032365688148936196,0.014111297010705766,-0.0072676614627793425,0.008768755603860295,-0.0009920837346711186,-0.007951047442483358,67,50,442,6.5,24,3,0,5,9,2,17,8,14,tasks
14,0.01144881032337737,0.009462496378739759,0.05088995326364172,0.030347024282083364,-0.03647433116063638,0.004208245540816251,-0.011899407876810522,-0.007423348304450651,0.01996815795902951,-0.009185678326859827,-0.019850619744348673,0.02698193761999349,-0.005995126202110032,0.007825109332080943,-0.003949663210207924,-0.0014510690766715404,0.012509249571054098,0.015026674264071914,0.0022816795533425293,0.006045002561029958,0.0009773571917102684,-0.008029053217331569,0.013931575797031501,0.015387141287788297,0.017278702147389396,0.02579017264732458,-0.017640023277939617,-0.01090013280335228,0.01630529247677171,-0.005104199529358083,0.0011075584371406366,0.011284236428921264,0.0035952562490667015,-0.03523702937824899,-0.0006655642358727239,-0.016696104898382563,0.03771062734488273,0.0099688740545483,0.027242344223671625,0.001026644918384712,0.022942751237886617,-0.011854083993995245,0.024281714336610485,0.014293996650759313,0.004000925906399289,-0.038489024235891504,0.010202781261775177,0.015292187153872509,0.024941428280035552,0.0013680894542831667,122,94,829,6.739837398373984,39,26,12,22,11,4,54,4,15,company
15,0.01833636702007451,0.019476662246500458,0.15792408638410996,-0.11091726411112689,0.044624467522281476,-0.038185258685923255,0.007524640833264585,0.010080607707992656,-0.03421845137393534,-0.0031714057539731872,0.011538836103263294,0.00901279209895209,-0.0008683809555942238,0.0197685046878742,0.018599862037798835,0.0070509789620644475,0.009097768711416435,-0.007749747628893141,-0.002889167990915103,0.025334602781855984,-0.02101819115298314,-0.0008274287025429237,-0.005775385707632793,0.011509680899087101,0.0325292407938256,-0.0005638555868563834,0.02342206610313389,-0.051751597735577304,0.015043913955654806,0.017658352715084896,0.00016842737576601647,-0.03876638047385441,0.04027596426955294,-0.02208223528898426,0.012333725392124184,-0.018404500296333427,0.0027090039589561287,0.0028103207873867325,-0.001035670640480888,0.018217889487464563,0.02393272135874266,-0.014625789564987134,0.024087945703829793,-0.008378976115908262,-0.03602698194789815,0.06272203508596355,-0.014776067763622,-0.018537513957982376,-0.014963049271614686,-0.006797708672510982,80,60,523,6.45679012345679,27,13,5,14,10,2,35,0,5,profile
16,0.025909319350828054,0.016438713291335366,0.1619578717041124,-0.10969260013349394,0.039066489877295524,-0.03727532858496586,-0.0006700706143084775,0.01144428830720921,-0.02731685623711734,-0.004686393333100342,0.015138023985406377,0.017512756003924327,0.01169180244729138,0.021204742949503575,0.019930299053523563,0.0034888885524227368,0.00428499824253522,0.0006879770935842542,-0.010920922090204415,0.004553160749204019,-0.005735963409966301,0.017822652754325662,0.0028325140997442436,0.015749128670096292,0.005003287592288397,-0.003344969883288345,0.008944859911101683,-0.02346855600674964,0.012239076393740911,0.013269997422211945,-0.010057162304903883,0.008724696728501659,0.0077384695819820324,-0.011237076888151147,0.0012114558352258485,-0.018489601488341834,0.002689905176470415,0.009796260962718314,0.00570920828284535,0.0037133336872551825,0.010095128623753842,-0.019788462513439138,0.009822938536660572,-0.01409915169645116,-0.010783973273177599,0.02159798322521048,-0.0030835644605294306,-0.03542550734372785,0.014321738145003766,0.0007483619885330546,64,53,483,7.430769230769231,16,7,1,18,12,4,27,1,7,profile
17,0.011740921668319915,0.009454307586601754,0.03132635259191564,0.024828459183295057,-0.0341502088985158,0.005993993670059199,-0.007963602322839316,-0.008972833617612471,0.028831170407602684,-0.011123813671318365,-0.0065817536047753835,0.004302702569843353,0.003504839889690685,0.012610401065416688,-0.001473332411556175,0.00212982070670219,0.010070967974680172,0.005710488976437932,0.012462800408438812,0.006066408609266998,-0.001134641308920753,0.011371102110109001,0.00993653807887586,0.017153602708056884,0.030823064625420858,0.02182124323575291,-0.002342838931523631,-0.005054291306533201,0.007474663700836941,-0.00592107397083367,-0.012863324120103945,0.01309682483827492,0.0026975056031962206,-0.012204265348268831,0.007058502179597652,-0.0048584822695673276,-0.003434259175940894,-0.005329265723643828,0.007264329035016217,0.005033952540436696,0.04619655873758887,0.008653577121961872,0.014027808986216592,0.002621196992441531,0.006627985870971953,-0.024977275224734544,0.019480150870883763,0.001324017601905709,0.01258353427874172,-0.0066194138441917644,49,41,340,6.8,17,7,5,4,7,0,18,1,6,company
18,0.02562920483311136,0.010371257149021281,0.06856207684292805,0.02153228762978487,-0.007013979670434911,-0.002163421239505186,-0.005738070366701646,-0.007889241468617355,0.018286686360639404,0.008225874826214164,-0.019706378701194845,-0.020134807666224455,0.0028763300289350504,-0.008689860242449514,-0.01734153683974382,-0.026924715549314287,-0.014860404978049194,0.005676924256990818,0.003038800678227465,-0.012506821428651909,0.011652328919983808,-0.006697476300112568,0.0034121977885335523,-0.009119230360605123,-0.025571530574643887,0.005603204517542438,0.002705714565517128,-0.005726375404317158,-0.007592262973097066,0.0025361969842561415,0.00033796484766960514,0.007469332399272386,0.013198895081620846,-0.006268407284425562,-0.009879739100060684,0.012019507434054888,0.01278456032779122,-0.005386823789142588,-0.00255775160109075,-0.004750714549060316,-0.008258323156108935,0.0061933619891218865,-0.012234534545038107,-0.002591890769710738,0.029564085869636537,0.018352962986327513,-0.010316909023743702,0.01901845074854781,-0.0009915574618835086,0.007683801096320777,144,101,1033,7.124137931034483,54,15,0,22,12,1,57,8,21,tasks
19,0.03125103987058624,0.02033045463723041,0.1730717460905011,-0.059011994130634855,0.028391517291819532,-0.048981243562855006,0.008376097067160615,0.0013090088089224936,0.012796372605771697,0.006750065069437402,-0.006994424066783476,0.018866042048567244,-0.007476119317883545,-0.016705963455857786,-0.019182756847975165,-0.0009528113838311663,-0.00899787490481125,0.0029089329175917894,-0.008247950750679588,-0.00956420713805653,-0.0005290864905371924,-0.007478224724688773,0.011652340356247666,-0.014053157961198446,-0.03147622439467753,0.002437200399540955,0.01911231332758571,-0.03068982658581418,-0.001548393725023441,0.005787448254062667,0.02950924805311136,-0.014404722280639399,0.014197998535390745,0.006892684465029342,0.00015020105018911554,0.007472784314199257,-0.0023165989497619705,-0.0027497514235117226,-0.004500506948735014,-0.007777422309774105,0.00021332934405358646,0.030855006603925927,-0.014703947097130852,0.0029152368239335966,0.012815314173912878,-0.01748941690485978,0.010273192633400565,0.012109034231387511,0.00942552172214122,0.01456187316952083,130,92,979,7.473282442748092,27,20,16,25,13,1,81,0,9,profile
20,0.017922598821893444,0.009571406936956493,0.07961454248452289,0.06984871906089665,-0.062111674986799655,-0.00016264534724375935,-0.0105867350841749,-0.04498265500458341,0.12577488278750423,-0.014948052438992804,-0.07678125137127238,-0.044235436482527014,-0.0029651489580364,-0.03645393395540697,-0.09998327520179748,-0.0692854033322689,-0.06260136088453791,0.062414799331189506,-0.03526442182702681,0.5601019545912654,-0.26382131803725084,0.07915489664019919,0.015640428680786602,0.04068463194016887,0.016301312652992915,-0.057707968774850085,-0.04493063300020222,-0.03412021633435806,-0.05849968354665553,-0.04921856727673855,-0.017814901454823534,-0.030275518693403742,0.003967417195581864,-0.016432503418132426,0.012782106539081043,0.04371601909056411,0.006576492661105192,0.021214950071771953,-0.00959790935073125,0.012766516764476226,-0.029966393863653133,0.01654851322142197,-0.013155948990104605,0.03148699099356248,0.001969488748268119,0.00024472836739970646,-0.020451082662727327,0.002193803340503939,-0.014787701849643441,0.003767940610399644,163,122,998,6.085365853658536,55,42,5,32,9,6,65,7,23,company
21,0.016328673887896973,0.010890603023097597,0.0977794337884243,0.06625237811205005,-0.09414828743287189,0.0093281562179745,-0.014235103080209498,0.030438384651557245,0.10992820137061056,-0.037717161733484564,-0.06932067052847538,-0.1626199318944934,-0.22418902905252608,0.28157695995475013,0.006522463108482229,0.1726891918625283,-0.03215749196070963,0.0602071929742607,-0.059660940991507865,-0.2624649072180909,-0.20706125371796907,0.6991299474457134,-0.2454918821632494,-0.02489797262450425,0.032156178314061305,-0.09943419090563044,-0.005400483080444304,-0.12088613689681772,-0.06984470630803818,0.09427033772646637,-0.01959485952374495,0.019301375269572714,0.047616732388088716,-0.013493042579222313,0.06988187554789217,0.019056431482240777,-0.0037600132734733295,0.04992532925159927,-0.03892293072478496,0.006356595464259452,-0.06155654925803375,-0.03830268626312746,-0.015237693055569903,0.01598936196552953,0.012919885846209365,0.03293406807096791,-0.058261231389510455,0.002809140080391012,-0.025699070290167977,-0.008312816443613178,104,80,723,6.885714285714286,34,15,5,7,12,1,40,6,13,company
22,0.031555684483672575,0.03170232051986818,0.23906630197956955,0.03157711616819697,0.4197093361814128,0.8669458203602837,0.029722695399849307,-0.04249041408479827,0.009352557461132994,0.003929745320131071,0.03816015292917357,0.013540809749735504,0.005606518566455474,0.02103546379348363,-0.004272730933037262,-0.0006533058740611805,0.012972822127198903,-0.0025949844319249965,0.006969297891061025,0.00546770665446687,-0.004995110431947066,0.015077569000243901,0.0011547603479587503,0.0023333793832389835,0.002673320362903452,-0.013314798916485099,-0.012313250594313561,0.007944728936970092,-0.0014317573630925969,0.0018872288657044666,-0.005003177488155391,0.006632750059465857,-0.0009471673031844004,0.009469808276333291,-0.005593695170159456,-0.0008812143388026789,-0.0011522926046043196,0.0030911086536478056,0.0007212979777142959,0.0013309111988118862,-0.006226241303251051,-0.002130674207497645,-0.0005609679032018822,-0.0028982636155721387,0.01062895765304805,0.005479184112514382,0.006127835414466918,-0.0012657850076392293,0.009366989490501765,0.002837315539187638,95,70,712,7.416666666666667,27,12,6,9,8,2,46,0,7,profile
23,0.012904571432840083,0.01590926345805183,0.15554141408851155,-0.08495523578282374,0.037453892863510765,-0.02102519822182814,0.002276487107199591,0.019773933260668883,0.001983450189528949,0.007984370594831102,0.02020977895785684,0.005189495995012178,-0.0051952832788339145,0.00496069557141248,0.005841773882408309,0.006778564683085172,0.006652940752198716,-0.003325670992043085,-0.012947956250951704,-0.0120564263808795,0.008312079091603527,0.0026062996124402776,-0.0004192726459170624,-0.0066833241435213546,0.004210170854992366,0.00326790713010299,-0.014839625829073437,0.021078872805572493,-0.012233031657683092,-0.008321795401326942,-0.002899986841115443,-0.008281854476418868,-0.004278747824701017,-0.012084765911142204,0.01603199609314307,0.007307600886952318,-0.0001227412718186934,-0.006871459238063285,-0.014356179111641524,0.015811241794963703,-0.024598301708352508,0.030846595613672825,-0.04033886872956633,0.043599189061789084,-0.03930735885818987,-0.09124887872104531,-0.023390844371318543,0.001562865688417165,-0.027342570061450154,-0.07008721227972604,83,64,594,7.071428571428571,28,6,4,8,12,1,33,0,7,profile
24,0.9960213428280396,-0.021745510939910014,-0.08160533903296602,-0.014217118151087779,0.018114611008949438,-0.004904382835929228,0.005956933156997104,0.005187172349153612,0.007950908682380116,-0.0014123818035308002,-0.002841930944929226,9.664491187030442e-05,0.00021040148657139129,0.0025476459118547235,0.000400696765094969,6.383994039912669e-05,0.002075940252597615,-0.0023830234482733687,0.0011215069086085347,0.0013037359569690033,-8.13948944952639e-05,0.0007895648713537622,-0.00027730480796640464,-0.001973338901711993,0.00032325416759752975,0.0014614212213844438,0.00021749948264880331,0.001252480376913335,0.0011421398693696786,0.0004223987750613359,-0.0006159195876106627,-0.0005112845686867796,0.000457585583266805,-0.0006805684593888946,-0.0006553754831454708,-0.0019157072106664715,0.0007852600597898308,0.000562659705104002,-0.0003273752228085225,0.0007012028392720847,-0.002566624109372396,0.000503157870459332,0.0017096152060060994,-0.0019390330771907843,-0.0013290951370511445,-0.0016090155948860212,-0.0021464950010505264,0.0002798094042773009,0.0011798161176655214,-0.0009223674044948479,90,68,660,7.252747252747253,22,20,0,14,17,0,42,9,6,benefits
